core_id,depth_cm,age_ad,C_percent,C/N,d13C_permille,d15N_permille,K_percent,Ti_percent
POC15-2,4.5,1996.7142529843,16.835701,17.0947653306803,-28.5378144,1.5654768,1.20573333333333,0.3777
POC15-2,5,1993.6510635721,17.2437812,17.2538988863069,-28.4319046,1.385288,1.26833333333333,0.389
POC15-2,5.5,1989.95533629597,17.9220273,17.0474602014892,-28.4666466,1.4702634,1.20216666666667,0.381966666666667
POC15-2,6,1986.25960901983,17.4573155,16.3939467358962,-28.5123944,1.3760738,1.27376666666667,0.3891
POC15-2,6.5,1982.43537094351,15.6378154,16.0639601344466,-28.4632846,1.523501,1.3762,0.411866666666667
POC15-2,7,1978.61113286718,15.053571700000001,15.8494969847301,-28.3387466,1.6576188,1.22096666666667,0.3872
POC15-2,7.5,1975.03895249972,15.1514377,16.001197282906,-28.2951434,1.8111888,0.999966666666667,0.357633333333333
POC15-2,8,1971.46677213226,14.8238945,15.9619272376872,-28.3059176,1.9186878,0.9118,0.340366666666667
POC15-2,8.5,1967.36723954242,14.6668385,15.9995707438186,-28.1807738,2.0855672,0.875125,0.3383
POC15-2,9,1963.26770695258,14.1357319,16.3718954221871,-28.1015242,2.2319706,0.854033333333333,0.334166666666667
POC15-2,9.5,1958.33823319354,13.9153577825814,16.295482818488,-27.930598,2.21997542257135,0.823333333333333,0.337633333333333
POC15-2,10,1953.4087594345,14.3265608886437,16.5248839672885,-27.8630125,1.95177849836732,0.7497,0.307866666666667
POC15-2,11,1944.74382302593,14.778376866472,16.2263668804389,-27.836566,2.17675174360724,0.7005,0.2988
POC15-2,12,1936.07888661737,15.7631446726138,16.4507831838292,-27.7846525,2.2208360285719,0.6479,0.295
POC15-2,13,1927.4139502088,16.9402694328415,16.6033090712036,-27.699436,2.09268690131604,0.5704,0.2713
POC15-2,14,1920.36271553357,17.7861862512196,16.0675597470092,-27.656338,1.9772915747497,0.497,0.2369
POC15-2,15,1913.31148085834,18.2179107645982,15.1987575250664,-27.5730805,2.12636065218694,0.311233333333333,0.165
POC15-2,16,1906.26024618312,17.992235475074,14.2255639274445,-27.5985475,2.01456969313683,0.247,0.1433
POC15-2,17,1899.27827100222,18.1664057511304,14.3903964319347,-27.5711215,1.98609303364528,0.2157,0.1338
POC15-2,18,1892.29629582133,19.0324216052485,14.6696786563277,-27.401668,2.12198655410621,0.2491,0.1449
POC15-2,19,1885.31432064044,19.1438255693803,14.804149329545,-27.395791,1.9122432182347,0.2431,0.1404
POC15-2,20,1879.41567936633,18.6366001262474,14.5148599288722,-27.448684,1.98204840601729,0.239966666666667,0.1379
POC15-2,21,1873.51703809221,18.7021454433566,14.5960373691167,-27.4437865,2.10889044981287,0.2317,0.1441
POC15-2,22,1867.6183968181,18.1301202756164,14.4925278217801,-27.411463,2.06002531637585,0.2626,0.1446
POC15-2,23,1861.16253816252,18.3653593972509,14.4952118840112,-27.3948115,1.9979936964225,0.2783,0.1469
POC15-2,24,1854.70667950694,18.0741770352165,14.3432240200666,-27.429094,2.02008627941789,0.2831,0.1609
POC15-2,25,1848.25082085136,18.0626023820271,14.250080310986,-27.423217,1.92801360306294,0.279266666666667,0.1673
POC15-2,26,1836.6049627285,18.2806539151047,14.2059809710047,-27.4535815,2.06052328919817,NA,NA
POC15-2,27,1824.95910460564,18.3314641158804,14.1054089193592,-27.55447,2.08621878598611,0.3579,0.2165
POC15-2,28,1813.31324648278,17.7002230514355,13.9342910939644,-27.5613265,2.03995606164288,0.2881,0.1697
POC15-2,29,1804.91000331722,17.0029259287682,13.8580020061066,-27.5260645,2.00275391422677,0.2761,0.1423
POC15-2,30,1796.50676015167,17.2453577190883,13.9142766952119,-27.5103925,2.09175337290982,0.274966666666667,0.154033333333333
POC15-2,31,1788.10351698611,17.4651646381596,14.0332731568106,-27.4692535,2.22222076825825,0.2856,0.16
POC15-2,32,1779.70027382055,17.076684615363,13.9995918340352,-27.478069,2.24087332940509,0.2544,0.1477
POC15-2,33,1771.29703065499,16.8545141084793,13.8888466933231,-27.5319415,2.20011048535601,0.2714,0.1452
POC15-2,34,1762.89378748944,16.8934829069149,13.8896491524559,-27.454561000000002,2.12684256092575,0.2491,0.1337
POC15-2,35,1754.49054432388,16.9559224373121,13.7422532484666,-27.4457455,2.14848546244154,0.2537,0.143666666666667
POC15-2,36,1746.08730115832,16.7957925420302,13.650124144509,-27.470233,2.17742219703054,0.2554,0.1487
POC15-2,37,1737.68405799276,16.8748755521473,13.7255638591155,-27.509413,2.30533834982849,0.2616,0.1479
POC15-2,38,1729.28081482721,16.8224617175202,13.6533001068993,-27.385996,2.1764687719677,0.2583,0.1406
POC15-2,39,1720.87757166165,16.4502314326225,13.5967692050662,-27.444766,2.18038736882915,0.2652,0.1434
POC15-2,40,1712.47432849609,16.7346349112063,13.7103401594334,-27.5319415,2.28367052865956,0.2569,0.140966666666667
POC15-2,41,1704.07108533053,16.4865852130698,13.6978559742483,-27.35857,2.2937076347987,0.2617,0.1472
SLK13-1,0,2013.62903225806,5.7043336,10.364560074321,-30.253163700000002,2.89273055878948,1.9754,0.403
SLK13-1,1.5,2003.92920686481,5.3060898,10.2863113148091,-30.3810947,2.97959107616334,1.7954,0.3725
SLK13-1,2,2000.69593173372,NA,NA,NA,NA,NA,NA
SLK13-1,3,1992.62420957928,5.3509351,10.4663685034801,-30.14324345,2.93523452400094,2.0594,0.4081
SLK13-1,4,1983.58617644794,5.2072187,10.5181696931478,-30.3001726,2.98375324773302,1.9411,0.3866
SLK13-1,5,1977.12778340587,5.3035739,10.7406911088326,-29.9881188,2.86649804528717,2.039,0.4078
SLK13-1,6,1970.6693903638,5.6096341,11.0082099914754,-29.7009823,2.80614394516609,2.0482,0.4254
SLK13-1,7,1964.21099732173,6.2465343,11.0691468342219,-29.6975159,2.81175874293838,1.8561,0.3963
SLK13-1,8,1957.75260427966,6.3152605,11.1436819253229,-29.5853289,3.01001473063702,1.7942,0.378
SLK13-1,9,1950.07463545637,6.913474,11.4326437230192,-29.3282076,2.97392199405477,1.7501,0.3886
SLK13-1,10,1942.39666663308,7.1643751,11.2282172392695,-29.1989788,2.77456633947745,1.7166,0.3818
SLK13-1,11,1934.71869780979,7.7012421,11.3770782347868,-29.1653962,2.78119597491786,1.5689,0.3525
SLK13-1,12,1925.56623188612,7.5727735,11.2764335146283,-29.133279,2.69611579773106,1.3116,0.3032
SLK13-1,13,1916.41376596245,6.1231064,11.3513537964363,-29.2825947,2.62744085653196,1.2422,0.2821
SLK13-1,14,1907.26130003878,6.9539254,11.214051676788,-29.0493388,2.5861267960552,1.417,0.3192
SLK13-1,15,1895.41908505727,6.5008077,11.701707787059,-29.0504922,2.57601007311523,0.9266,0.2133
SLK13-1,16,1883.57687007576,9.9408683,11.6070945846541,-29.2250735,2.27733190055365,0.9812,0.2582
SLK13-1,17,1873.78869246892,7.5381451,11.8997702810773,-29.2222981,2.33496092316082,0.517,0.1465
SLK13-1,18,1864.00051486208,11.425805,11.6631334370573,-29.4710607,2.40843490147669,0.8806,0.2348
SLK13-1,19,1855.59727169652,9.09424615,11.838008111928,-29.35819745,2.39554497793517,0.5369,0.1551
SLK13-1,20,1847.19402853097,12.09442,11.7521480886369,-29.2558939,2.35587409149723,0.76175,0.2162
SLK13-1,21,1838.79078536541,12.0844506,11.7700295613081,-29.080163,2.40801144489044,0.689,0.2005
SLK13-1,22,1830.38754219985,12.2446754,11.7696511044589,-29.2553996,2.52198184264376,0.8321,0.2315
SLK13-1,23,1821.98429903429,12.1165121,11.678206809834,-29.1981902,2.35427877697468,0.7579,0.2103
SLK13-1,24,1813.58105586874,12.0698947,11.7238158624127,-29.2881079,2.33206760138733,0.77,0.2119
SLK13-1,25,1805.17781270318,12.1023661,11.6132931623935,-29.2330611,2.47329053350026,0.7545,0.2153
SLK13-1,26,1796.77456953762,11.9775071,11.7582602281342,-29.2541328,2.54116322375983,0.7751,0.212
SLK13-1,27,1788.37132637206,11.8893173,11.5281328287813,-29.376605,2.64637118293545,0.7958,0.2197
SLK13-1,28,1779.96808320651,11.9355236,11.5477512672218,-29.4160754,2.5770759594928,0.7274,0.1996
SLK13-1,29,1771.56484004095,10.7618109,11.544777725332,-29.2637924,2.63134410813354,0.6879,0.1886
SLK13-1,30,1763.16159687539,11.4631375,11.5258079280279,-29.3037014,2.75432296931874,0.7889,0.2183
SLK13-1,31,1754.75835370983,7.890573,11.4860150090499,-29.2817488,2.73630259966835,0.5007,0.1364
SLK13-1,32,1746.35511054428,11.4457587,11.4962098167809,-29.5267302,2.71681872438932,0.8188,0.2243
SLK13-1,33,1737.95186737872,11.5562138,11.5569962086433,-29.3906207,2.75558429323089,0.764,0.2115
