"Station Name","GREENWOOD A"
"Province","NOVA SCOTIA"
"Latitude","44.98"
"Longitude","-64.92"
"Elevation","28.00"
"Climate Identifier","8202000"
"WMO Identifier","71397"
"TC Identifier","YZX"

"Legend"
"B","More than one occurrence and estimated"
"E","Estimated"
"M","Missing"
"S","More than one occurrence"
"T","Trace"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"

"Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1993-10","1993","10","13.1","","0.3","","6.7","","23.1","","-6.4","","158.6","","0.0","T","158.6","","0","","17","S","82","S"
"1993-11","1993","11","8.5","","-2.8","","2.9","","17.2","","-10.4","","93.8","","2.2","","95.6","","0","","17","","91",""
"1993-12","1993","12","2.7","","-5.8","","-1.5","","15.6","","-20.6","","126.5","","81.8","","190.4","","59","","14","S","117","S"
"1994-01","1994","01","-3.2","","-14.7","","-9.0","","11.4","","-25.9","","53.6","","127.1","","145.8","","13","","18","","95","S"
"1994-02","1994","02","-2.4","","-12.2","","-7.3","","13.7","","-21.0","","0.8","","31.0","","29.5","","13","","25","","80",""
"1994-03","1994","03","4.3","","-4.9","","-0.3","","15.5","","-17.9","","152.0","","39.8","","197.4","","0","","25","","89",""
"1994-04","1994","04","12.6","","0.4","","6.5","","23.4","","-6.6","","102.8","","2.2","","105.0","","0","","19","","89",""
"1994-05","1994","05","15.7","","4.5","","10.1","","26.3","","0.3","","144.0","","0.4","","145.6","","0","","24","","74",""
"1994-06","1994","06","24.6","","10.6","","17.7","","31.1","","3.0","","53.8","","0.0","","53.8","","0","","25","","70",""
"1994-07","1994","07","27.0","","15.4","","21.2","","32.8","","7.6","","55.4","","0.0","","55.4","","0","","26","","59",""
"1994-08","1994","08","24.6","","12.3","","18.4","","30.8","","5.0","","75.2","","0.0","","75.2","","0","","22","","70",""
"1994-09","1994","09","19.4","","7.3","","13.4","","24.9","","1.1","","80.5","","0.0","","80.5","","0","","6","","95",""
"1994-10","1994","10","14.4","","3.1","","8.8","","24.2","","-3.6","","20.2","","0.0","","20.2","","0","","25","","61",""
"1994-11","1994","11","10.3","","-0.2","","5.1","","19.3","S","-9.2","","95.4","","7.4","","102.8","","0","","31","","111",""
"1994-12","1994","12","2.6","","-7.1","","-2.3","","11.3","","-16.8","","100.4","","65.8","","160.4","","13","","28","","82",""
"1995-01","1995","01","1.2","","-6.1","","-2.4","","16.8","S","-20.2","","85.4","","56.0","","130.2","","2","","20","","83",""
"1995-02","1995","02","-0.8","","-12.3","","-6.6","","10.9","","-23.0","","59.8","","61.0","","105.6","","6","","12","","124",""
"1995-03","1995","03","4.1","","-4.9","","-0.4","","16.5","","-17.9","","23.4","","21.0","","35.8","","0","","19","","76",""
"1995-04","1995","04","9.0","","-1.6","","3.7","","15.8","","-13.4","","31.0","","25.2","","55.7","","2","","29","","96",""
"1995-05","1995","05","16.0","","4.0","","10.1","","23.2","","-2.1","","41.2","","10.4","","51.6","","0","","31","","78",""
"1995-06","1995","06","23.8","","9.7","","16.8","","30.7","","5.0","","97.6","","0.0","","97.6","","0","","1","E","59","E"
"1995-07","1995","07","26.0","","14.5","","20.3","","29.5","","9.8","","80.8","","0.0","","80.8","","0","","27","E","46","E"
"1995-08","1995","08","25.3","","11.4","","18.3","","35.6","","3.6","","38.6","","0.0","","38.6","","0","","27","E","46","E"
"1995-09","1995","09","19.6","","5.5","","12.6","","27.0","","-2.4","","52.2","","0.0","","52.2","","0","","29","E","61","E"
"1995-10","1995","10","16.7","","6.3","","11.5","","27.2","","-0.7","","108.2","","0.0","T","108.2","","0","","27","E","72","E"
"1995-11","1995","11","7.5","","-1.4","","3.1","","17.9","","-10.1","","147.4","","6.4","","152.8","","3","","14","E","82","E"
"1995-12","1995","12","0.1","","-8.3","","-4.1","","8.6","","-21.0","","21.6","","91.8","","85.2","","10","","14","E","76","E"
"1996-01","1996","01","0.2","","-11.6","","-5.7","","16.0","","-21.0","S","61.8","","38.4","","86.0","","0","T","16","E","91","E"
"1996-02","1996","02","0.4","","-8.1","","-3.8","","10.8","","-25.5","","95.6","","73.8","","146.4","","0","T","26","E","65","E"
"1996-03","1996","03","3.7","","-6.5","","-1.4","","13.0","","-19.1","","28.4","","41.6","","68.0","","0","","28","E","78","E"
"1996-04","1996","04","10.5","","0.4","","5.4","","22.6","","-5.0","","86.6","","25.6","","121.8","","0","","28","E","74","E"
"1996-05","1996","05","15.2","","4.3","","9.8","","23.0","","-2.5","","100.0","","0.0","T","100.0","","0","","23","B","54","B"
"1996-06","1996","06","23.2","","9.3","","16.3","","30.6","","1.2","","46.2","","0.0","","46.2","","0","","28","E","54","E"
"1996-07","1996","07","24.2","","13.5","","18.9","","29.9","","8.6","","156.4","","0.0","","156.4","","0","","24","E","56","E"
"1996-08","1996","08","25.4","","12.5","","18.9","","31.6","","7.0","","21.2","","0.0","","21.2","","0","","25","E","52","E"
"1996-09","1996","09","19.0","","9.7","","14.4","","28.3","","1.9","","221.2","","0.0","","221.2","","0","","6","E","69","E"
"1996-10","1996","10","12.5","","2.3","","7.4","","20.8","","-3.9","","110.0","","0.0","T","110.0","","0","","30","E","72","E"
"1996-11","1996","11","6.1","","-0.2","","2.9","","19.8","","-10.2","","75.2","","20.8","","90.4","","4","","27","I","69","I"
"1996-12","1996","12","5.7","","-2.6","","1.6","","15.9","","-16.0","","89.4","","11.6","","101.6","","0","","23","E","91","E"
"1997-01","1997","01","0.2","","-10.3","","-5.1","","11.9","","-18.5","","71.4","","45.8","","109.8","","1","","22","B","72","B"
"1997-02","1997","02","1.6","","-9.8","","-4.1","","11.9","","-18.7","","57.4","","39.0","","91.4","","2","","15","E","72","E"
"1997-03","1997","03","1.3","","-7.7","","-3.2","","11.2","","-17.2","","54.8","","71.2","","109.6","","0","","23","E","74","E"
"1997-04","1997","04","7.8","","-1.9","","2.9","","15.0","","-12.8","","66.8","","44.4","","106.2","","0","","11","E","89","E"
"1997-05","1997","05","15.6","","4.6","","10.1","","22.7","","-1.2","","79.0","","0.0","","79.0","","0","","16","E","91","E"
"1997-06","1997","06","22.4","","8.4","","15.4","","31.2","","0.8","","63.8","","0.0","","63.8","","0","","27","E","48","E"
"1997-07","1997","07","27.3","","12.5","","19.9","","33.3","","6.5","","28.4","","0.0","","28.4","","0","","28","E","56","E"
"1997-08","1997","08","24.3","","12.4","","18.4","","30.9","","7.0","","43.5","","0.0","","43.5","","0","","12","E","54","E"
"1997-09","1997","09","19.9","","9.0","","14.5","","26.6","","-1.0","","79.4","","0.0","","79.4","","0","","29","E","65","E"
"1997-10","1997","10","12.2","","1.1","","6.6","","20.7","","-5.2","","36.2","","0.8","","37.0","","0","","22","E","57","E"
"1997-11","1997","11","5.9","","-1.8","","2.0","","19.4","","-14.0","","65.8","","52.6","","117.2","","10","","36","E","74","E"
"1997-12","1997","12","1.4","","-7.3","","-3.0","","11.4","","-20.6","","35.0","","94.1","","125.8","","2","","12","E","83","E"
"1998-01","1998","01","0.5","","-7.2","","-3.3","","11.8","S","-16.2","","109.0","","58.4","","175.4","","4","","28","E","67","E"
"1998-02","1998","02","2.2","","-6.3","","-2.1","","9.2","","-16.0","","55.0","","2.2","","57.0","","0","","6","E","61","E"
"1998-03","1998","03","5.5","","-4.2","","0.7","","24.3","","-13.0","","52.2","","54.8","","109.8","","0","","17","B","82","B"
"1998-04","1998","04","11.0","","1.3","","6.2","","20.6","","-4.9","","68.4","","3.4","","71.8","","0","","1","B","61","B"
"1998-05","1998","05","20.6","","6.4","","13.6","","27.5","","-0.3","","39.4","","0.0","","39.4","","0","","6","E","61","E"
"1998-06","1998","06","21.0","","10.2","","15.7","","28.4","","2.2","","52.8","","0.0","","52.8","","0","","26","E","61","E"
"1998-07","1998","07","26.9","","13.2","","20.1","","32.4","","9.0","","60.2","","0.0","","60.2","","0","","21","E","56","E"
"1998-08","1998","08","26.1","","13.2","","19.6","","32.6","","7.2","","75.0","","0.0","","75.0","","0","","19","E","57","E"
"1998-09","1998","09","19.9","","9.8","","14.9","","26.0","","4.0","","149.4","","0.0","","149.4","","0","","24","E","56","E"
"1998-10","1998","10","13.0","","4.2","","8.6","","22.6","","-7.8","","176.0","","0.0","","176.0","","0","","27","E","65","E"
"1998-11","1998","11","6.6","","-1.0","","2.8","","15.4","","-7.5","","117.9","","0.0","T","117.9","","0","","13","E","69","E"
"1998-12","1998","12","4.0","","-5.3","","-0.6","","17.1","","-17.7","","57.9","","21.7","","75.6","","3","","28","E","95","E"
"1999-01","1999","01","1.7","","-9.7","","-4.0","","18.8","","-20.4","","76.6","","45.2","","107.8","","1","","26","E","76","E"
"1999-02","1999","02","2.3","","-6.5","","-2.1","","14.6","","-15.7","S","45.2","","20.5","","61.4","","9","","14","B","67","B"
"1999-03","1999","03","7.0","","-1.7","","2.7","","19.2","","-8.0","S","88.8","","59.6","","142.2","","0","","27","B","76","B"
"1999-04","1999","04","9.9","","0.6","","5.2","","16.1","","-4.0","","19.0","","27.4","","44.6","","0","","36","E","67","E"
"1999-05","1999","05","21.2","","7.0","","14.1","","29.6","","-0.1","","29.0","","0.0","T","29.0","","0","","28","E","56","E"
"1999-06","1999","06","25.4","","11.0","","18.2","","31.7","","3.1","","34.8","","0.0","","34.8","","0","","21","E","57","E"
"1999-07","1999","07","27.3","","14.3","","20.8","","34.4","","8.3","","45.3","","0.0","","45.3","","0","","23","E","74","E"
"1999-08","1999","08","25.0","","12.8","","18.9","","29.8","","7.3","","93.9","","0.0","","93.9","","0","","28","E","54","E"
"1999-09","1999","09","24.3","","11.7","","18.0","","31.2","S","2.7","","164.4","","0.0","","164.4","","0","","12","E","56","E"
"1999-10","1999","10","13.4","","2.2","","7.8","","23.8","","-4.1","S","89.9","","0.0","T","89.9","","0","","30","E","70","E"
"1999-11","1999","11","9.9","","1.4","","5.7","","21.8","","-7.4","","43.6","","6.8","","50.6","","0","T","17","E","78","E"
"1999-12","1999","12","4.4","","-4.4","","0.0","","16.6","","-18.2","","82.0","","39.3","","112.2","","7","","4","B","76","B"
"2000-01","2000","01","1.2","","-10.1","","-4.4","","18.0","","-22.3","","91.6","","108.0","","159.6","","4","","13","E","78","E"
"2000-02","2000","02","2.9","","-9.0","","-3.1","","17.8","","-19.6","","23.4","","31.8","","43.0","","0","","29","B","67","B"
"2000-03","2000","03","7.1","","-3.2","","2.0","","17.9","","-12.2","","42.4","","60.2","","113.2","","0","","14","E","69","E"
"2000-04","2000","04","11.2","","1.6","","6.4","","20.0","","-4.8","","95.0","","1.0","","96.6","","0","","16","E","85","E"
"2000-05","2000","05","16.0","","4.7","","10.4","","21.3","","-1.4","","74.2","","0.0","","74.2","","0","","18","E","69","E"
"2000-06","2000","06","22.7","","9.7","","16.2","","31.8","","0.8","","52.0","","0.0","","52.0","","0","","28","E","50","E"
"2000-07","2000","07","25.0","","12.9","","19.0","","29.4","","8.3","","61.4","","0.0","","61.4","","0","","17","E","63","E"
"2000-08","2000","08","24.7","","12.8","","18.8","","29.0","S","5.6","","58.6","","0.0","","58.6","","0","","31","E","56","E"
"2000-09","2000","09","20.5","","7.6","","14.1","","31.0","","-2.0","","75.0","","0.0","","75.0","","0","","25","B","46","B"
"2000-10","2000","10","14.9","","3.4","","9.2","","21.9","","-3.2","","156.6","","0.0","","156.6","","0","","5","E","61","E"
"2000-11","2000","11","7.6","","2.3","","5.0","","13.5","","-9.8","","78.2","","16.0","","93.4","","0","","27","E","65","E"
"2000-12","2000","12","1.3","","-7.5","","-3.1","","16.5","","-15.6","","74.4","","66.2","","117.0","","11","","21","I","95","I"
"2001-01","2001","01","-1.3","","-11.7","","-6.5","","3.7","","-22.2","","4.6","","98.0","","85.7","","43","","33","E","56","E"
"2001-02","2001","02","-0.8","","-10.3","","-5.6","","9.3","","-18.2","","19.8","","48.0","","64.8","","26","","27","E","85","E"
"2001-03","2001","03","3.4","","-5.1","","-0.8","","11.3","","-20.9","","16.6","","47.4","","68.6","","8","","14","E","74","E"
"2001-04","2001","04","8.9","","-0.5","","4.2","","25.5","","-6.2","","48.8","","15.2","","63.6","","0","","6","I","61","I"
"2001-05","2001","05","18.8","","5.7","","12.3","","27.6","","-1.9","","91.0","","0.0","","91.0","","0","","5","E","46","E"
"2001-06","2001","06","24.8","","11.9","","18.4","","33.1","","5.5","","57.6","","0.0","","57.6","","0","","13","E","54","E"
"2001-07","2001","07","25.8","","12.5","","19.2","","33.7","","8.5","","32.8","","0.0","","32.8","","0","","25","E","59","E"
"2001-08","2001","08","27.6","","13.6","","20.6","","35.6","","4.6","","22.4","","0.0","","22.4","","0","","25","E","56","E"
"2001-09","2001","09","22.4","","8.6","","15.5","","30.4","","0.7","","82.9","","0.0","","82.9","","0","","27","E","44","E"
"2001-10","2001","10","16.8","","4.5","","10.7","","25.9","","-3.0","","57.4","","0.0","","57.4","","0","","20","E","76","E"
"2001-11","2001","11","8.9","","0.1","","4.5","","17.9","S","-8.1","","114.4","","3.4","","117.8","","0","","31","E","89","E"
"2001-12","2001","12","3.8","","-3.4","","0.2","","16.6","","-12.8","","24.6","","75.0","","85.1","","40","","25","E","59","E"
"2002-01","2002","01","0.6","","-7.0","","-3.2","","6.9","","-14.9","","31.4","","98.6","","120.4","","45","","29","E","91","E"
"2002-02","2002","02","1.8","","-7.6","","-2.9","","14.5","","-19.2","","57.8","","18.6","","79.4","","0","T","28","E","72","E"
"2002-03","2002","03","5.0","","-4.5","","0.2","","14.5","","-9.5","","68.8","","49.7","","124.6","","0","","27","E","82","E"
"2002-04","2002","04","9.5","","0.8","","5.2","","16.0","","-4.6","","109.6","","18.2","","138.0","","5","","26","E","76","E"
"2002-05","2002","05","17.4","","4.8","","11.1","","28.0","","-2.2","","70.8","","0.0","T","70.8","","0","","27","B","63","B"
"2002-06","2002","06","21.0","","8.3","","14.7","","29.7","","0.1","","61.0","","0.0","","61.0","","0","","25","E","63","E"
"2002-07","2002","07","26.0","","13.3","","19.7","","34.0","","6.8","","44.6","","0.0","","44.6","","0","","28","E","56","E"
"2002-08","2002","08","26.8","","13.3","","20.1","","35.6","","6.2","","54.4","","0.0","","54.4","","0","","25","E","48","E"
"2002-09","2002","09","22.5","","9.7","","16.1","","34.0","","-0.3","","195.0","","0.0","","195.0","","0","","25","E","57","E"
"2002-10","2002","10","12.7","","2.5","","7.6","","27.0","","-5.0","","86.0","","0.0","T","86.0","","0","","21","E","57","E"
"2002-11","2002","11","7.2","","-0.5","","3.4","","20.9","","-8.0","","159.4","","47.9","","232.6","","1","","26","E","85","E"
"2002-12","2002","12","2.0","","-7.0","","-2.5","","13.0","","-17.5","","61.2","","82.2","","114.2","","22","","28","B","67","B"
"2003-01","2003","01","-3.2","","-12.1","","-7.7","","6.3","","-28.8","","7.0","","93.6","","82.7","","57","","6","E","74","E"
"2003-02","2003","02","-2.3","","-12.3","","-7.3","","8.8","","-22.5","","91.3","","53.8","","149.0","","44","","26","B","70","B"
"2003-03","2003","03","4.5","","-6.3","","-0.9","","15.4","","-17.7","","130.8","","19.0","","157.6","","0","T","28","E","72","E"
"2003-04","2003","04","9.3","","-1.8","","3.8","","23.3","","-8.9","","62.1","","8.4","","77.7","","0","","26","E","50","E"
"2003-05","2003","05","16.2","","4.7","","10.5","","27.6","","-1.6","","66.3","","0.0","","66.3","","0","","18","E","67","E"
"2003-06","2003","06","23.2","","10.5","","16.8","","32.5","","4.5","","91.7","","0.0","","91.7","","0","","29","E","57","E"
"2003-07","2003","07","26.9","","15.1","","21.0","","30.0","","9.2","","89.4","","0.0","","89.4","","0","","27","E","67","E"
"2003-08","2003","08","24.6","","14.6","","19.7","","30.1","","7.2","","142.0","","0.0","","142.0","","0","","27","E","50","E"
"2003-09","2003","09","23.1","","9.5","","16.3","","27.6","","2.5","","78.8","","0.0","","78.8","","0","","36","E","56","E"
"2003-10","2003","10","15.4","","4.0","","9.8","","25.7","","-1.9","","105.0","","0.0","","105.0","","0","","14","E","80","E"
"2003-11","2003","11","9.7","","0.6","","5.2","","19.6","","-6.2","","59.0","","1.2","","60.4","","0","","17","B","74","B"
"2003-12","2003","12","3.6","","-4.7","","-0.5","","14.9","","-10.9","S","61.4","","55.2","","118.1","","0","","16","E","96","E"
"2004-01","2004","01","-5.2","","-13.6","","-9.4","","6.5","","-24.0","","3.0","","108.8","","65.3","","73","","34","E","69","E"
"2004-02","2004","02","-0.3","E","-11.1","E","-5.7","E","6.8","E","-21.1","E","8.2","I","19.7","I","26.4","I","93","","1","E","96","E"
"2004-03","2004","03","3.2","","-6.8","","-1.8","","11.4","","-14.7","","55.2","","34.3","","89.2","","18","","30","B","54","B"
"2004-04","2004","04","10.9","","0.4","","5.7","","27.6","","-4.4","","96.6","","6.2","","104.0","","0","","30","E","74","E"
"2004-05","2004","05","17.4","","5.2","","11.3","","28.8","","-1.1","","54.1","","0.0","","54.1","","0","","29","E","56","E"
"2004-06","2004","06","21.0","","8.6","","14.8","","31.7","","0.9","","55.8","","0.0","","55.8","","0","","23","E","57","E"
"2004-07","2004","07","25.3","","14.6","","20.0","","30.4","","8.0","","69.2","","0.0","","69.2","","0","","14","B","44","B"
"2004-08","2004","08","26.6","","13.9","","20.3","","32.4","","6.0","","69.4","","0.0","","69.4","","0","","24","E","65","E"
"2004-09","2004","09","20.7","","7.4","","14.1","","26.0","","-0.6","","65.4","","0.0","","65.4","","0","","23","E","57","E"
"2004-10","2004","10","15.2","","4.1","","9.7","","22.5","","-6.1","","97.6","","0.0","","97.6","","0","","2","E","83","E"
"2004-11","2004","11","7.7","","-1.1","","3.3","","18.1","","-6.8","S","72.8","","37.4","","118.1","","0","","25","E","76","E"
"2004-12","2004","12","2.9","","-7.1","","-2.1","","15.3","","-19.6","","78.4","","62.2","","142.5","","45","","2","E","95","E"
"2005-01","2005","01","-3.0","","-12.3","","-7.7","","17.1","","-22.0","","10.0","","160.5","","108.5","","80","",,"",,""
"2005-02","2005","02","1.0","","-10.7","","-4.9","","10.4","","-23.0","","21.8","","22.4","","34.5","","27","",,"",,""
"2005-03","2005","03","3.7","","-5.5","","-0.9","","12.1","","-20.5","","67.6","","62.6","","94.9","","0","",,"",,""
"2005-04","2005","04","11.9","","0.1","","6.0","","19.3","","-6.0","","76.4","","12.6","","90.0","","0","","11","E","72","E"
"2005-05","2005","05","13.9","","4.8","","9.4","","21.7","","-0.5","","156.2","","0.0","","156.2","","0","","16","E","67","E"
"2005-06","2005","06","23.3","","10.8","","17.1","","32.8","","3.3","","61.0","","0.0","","61.0","","0","","23","E","50","E"
"2005-07","2005","07","25.2","","13.5","","19.4","","31.5","","8.1","","51.8","","0.0","","51.8","","0","","23","E","46","E"
"2005-08","2005","08","26.2","","13.0","","19.6","","32.2","","8.0","","30.2","","0.0","","30.2","","0","","21","E","44","E"
"2005-09","2005","09","22.0","","10.2","","16.1","","27.5","","2.2","","83.2","","0.0","","83.2","","0","","27","E","74","E"
"2005-10","2005","10","15.2","","6.2","","10.7","","25.0","","-0.8","","233.2","","0.0","","233.2","","0","","7","E","65","E"
"2005-11","2005","11","10.9","","1.1","","6.0","","18.8","","-5.5","","120.2","","0.0","T","120.2","","0","","16","E","93","E"
"2005-12","2005","12","2.0","","-5.6","","-1.8","","14.6","","-17.1","","60.8","","100.7","","131.8","","1","","15","B","59","B"
"2006-01","2006","01","3.5","","-5.2","","-0.9","","15.7","","-11.1","","30.0","","56.7","","64.9","","7","","26","B","76","B"
"2006-02","2006","02","0.2","","-9.8","","-4.8","","14.6","","-19.4","","21.4","","93.9","","68.6","","17","","27","E","89","E"
"2006-03","2006","03","5.2","","-4.6","","0.3","","17.9","","-16.5","","11.6","","22.8","","21.9","","0","","25","E","52","E"
"2006-04","2006","04","11.5","","0.1","","5.8","","21.6","","-3.7","","96.2","","1.8","","100.2","","0","","2","E","57","E"
"2006-05","2006","05","19.6","","7.0","","13.3","","25.9","S","-0.7","","98.8","","0.0","","98.8","","0","","23","E","50","E"
"2006-06","2006","06","22.9","","13.2","","18.1","","29.5","","9.9","","217.4","","0.0","","217.4","","0","","34","E","50","E"
"2006-07","2006","07","27.3","","15.2","","21.3","","32.9","","11.7","","150.7","","0.0","","150.7","","0","","23","E","63","E"
"2006-08","2006","08","23.4","","10.8","","17.2","","29.9","","4.6","","78.8","","0.0","","78.8","","0","","20","E","48","E"
"2006-09","2006","09","21.1","","7.5","","14.3","","27.4","","-0.2","","50.2","","0.0","","50.2","","0","","26","E","52","E"
"2006-10","2006","10","14.6","","3.1","","8.9","","24.1","","-3.8","","130.0","","0.0","T","130.0","","0","","22","E","78","E"
"2006-11","2006","11","11.2","","1.3","","6.3","","21.1","","-6.5","","101.6","","1.0","","102.6","","0","","13","E","67","E"
"2006-12","2006","12","4.7","","-4.8","","-0.1","","16.1","","-12.2","","71.8","","31.0","","92.0","","3","","27","E","69","E"
"2007-01","2007","01","1.0","","-10.4","","-4.8","","15.4","","-22.0","","80.6","","37.0","","105.4","","15","","16","E","69","E"
"2007-02","2007","02","-2.4","","-13.5","","-7.9","","5.1","","-21.4","","5.3","","69.5","","39.9","","26","","12","E","83","E"
"2007-03","2007","03","4.8","","-7.0","","-1.1","","17.3","","-21.2","","20.8","","35.7","","47.7","","0","","29","E","65","E"
"2007-04","2007","04","8.6","","-1.9","","3.3","","26.2","","-7.2","","50.6","","36.6","","82.3","","0","","25","E","72","E"
"2007-05","2007","05","16.9","","3.3","","10.1","","29.1","","-3.1","","86.9","","0.0","","86.9","","0","","23","E","59","E"
"2007-06","2007","06","22.9","","9.2","","16.1","","28.1","","4.0","","56.8","","0.0","","56.8","","0","","11","E","48","E"
"2007-07","2007","07","26.8","","13.4","","20.1","","33.3","","5.8","","26.2","","0.0","","26.2","","0","","16","E","63","E"
"2007-08","2007","08","25.9","","11.9","","18.9","","33.8","","5.0","","142.1","","0.0","","142.1","","0","","26","E","57","E"
"2007-09","2007","09","22.1","","8.0","","15.1","","32.1","","-0.7","","67.6","","0.0","","67.6","","0","","23","E","59","E"
"2007-10","2007","10","16.9","","3.0","","10.0","","26.1","","-4.5","","45.6","","0.0","T","45.6","","0","","23","E","67","E"
"2007-11","2007","11","9.0","","-2.4","","3.3","","19.8","","-7.9","","137.5","","12.2","","157.9","","0","","26","E","91","E"
"2007-12","2007","12","0.7","","-8.4","","-3.9","","11.6","","-17.1","","15.0","","72.8","","75.2","","11","","24","E","72","E"
"2008-01","2008","01","1.6","","-8.0","","-3.3","","15.9","","-21.7","","44.5","","60.0","","102.9","","12","","14","E","74","E"
"2008-02","2008","02","2.1","","-8.4","","-3.2","","15.0","","-15.9","","116.2","","53.6","","165.1","","2","","25","E","74","E"
"2008-03","2008","03","3.8","","-6.7","","-1.5","","12.5","","-15.7","","83.9","","44.7","","118.3","","2","","16","B","74","B"
"2008-04","2008","04","12.7","","0.3","","6.5","","20.6","","-4.4","","63.4","","1.0","","64.4","","0","","26","E","76","E"
"2008-05","2008","05","16.9","","4.6","","10.8","","25.2","","-0.7","","92.3","","0.0","","92.3","","0","","25","E","70","E"
"2008-06","2008","06","23.2","","11.6","","17.4","","28.9","","4.4","","23.8","","0.0","","23.8","","0","","1","E","48","E"
"2008-07","2008","07","28.1","","15.5","","21.8","","32.9","","9.5","","57.0","","0.0","","57.0","","0","","23","E","57","E"
"2008-08","2008","08","24.3","","13.6","","19.0","","28.8","","9.4","","93.4","","0.0","","93.4","","0","","25","E","57","E"
"2008-09","2008","09","20.5","","8.8","","14.7","","26.9","","-0.4","","121.2","","0.0","","121.2","","0","","12","","67",""
"2008-10","2008","10","14.4","","4.0","","9.2","","20.1","","-3.7","","64.0","","0.0","","64.0","","0","","13","B","56","B"
"2008-11","2008","11","9.1","","0.6","","4.9","","20.5","","-14.1","","42.6","","66.8","","88.8","","3","","18","E","78","E"
"2008-12","2008","12","5.5","","-5.9","","-0.2","","19.5","","-16.3","","140.6","","67.8","","194.7","","0","T","22","","93",""
"2009-01","2009","01","-2.0","","-12.4","","-7.2","","9.8","","-23.0","","24.8","","110.2","","97.1","","37","","23","E","80","E"
"2009-02","2009","02","1.4","","-9.6","","-4.1","","11.0","","-17.9","","21.3","","83.4","","72.2","","28","","23","E","67","E"
"2009-03","2009","03","3.9","","-6.1","","-1.1","","14.4","","-12.2","","66.2","","43.4","","99.2","","1","","2","E","61","E"
"2009-04","2009","04","12.5","","1.0","","6.8","","30.3","","-5.1","","94.1","","6.0","","106.7","","0","","21","E","76","E"
"2009-05","2009","05","18.0","","6.0","","12.0","","30.0","","1.7","","85.2","","0.0","","85.2","","0","","27","E","70","E"
"2009-06","2009","06","22.1","","11.5","","16.8","","27.4","","4.4","","55.4","","0.0","","55.4","","0","","27","E","61","E"
"2009-07","2009","07","24.2","","13.6","","18.9","","30.6","","7.1","","161.4","","0.0","","161.4","","0","","25","E","41","E"
"2009-08","2009","08","26.1","","13.9","","20.0","","32.5","","5.6","","130.4","","0.0","","130.4","","0","","5","E","56","E"
"2009-09","2009","09","20.0","","6.9","","13.5","","26.3","","1.2","","77.0","","0.0","","77.0","","0","","24","B","52","B"
"2009-10","2009","10","11.7","","2.0","","6.9","","20.3","","-5.7","","140.3","","0.0","T","140.3","","0","","22","E","63","E"
"2009-11","2009","11","10.8","","-0.1","","5.3","","18.5","","-6.1","","68.8","","2.2","","71.0","","0","","29","E","65","E"
"2009-12","2009","12","1.7","","-5.7","","-2.0","","16.5","","-13.8","","63.3","","60.5","","116.8","","6","","28","E","74","E"
"2010-01","2010","01","-0.1","","-7.4","","-3.8","","10.6","","-19.0","","21.6","","87.2","","89.8","","29","","15","E","83","E"
"2010-02","2010","02","0.7","","-5.2","","-2.3","","7.2","","-21.3","","82.6","","43.0","","118.4","","5","","9","E","59","E"
"2010-03","2010","03","7.7","","-2.3","","2.7","","19.5","","-10.4","","59.6","","7.3","","66.8","","0","","4","E","65","E"
"2010-04","2010","04","13.7","","2.7","","8.2","","21.5","","-4.4","","33.8","","0.4","","34.2","","0","","23","E","63","E"
"2010-05","2010","05","19.1","","6.3","","12.7","","29.5","","-0.9","","20.5","","0.0","","20.5","","0","","27","E","65","E"
"2010-06","2010","06","22.0","","11.0","","16.5","","31.6","","4.6","","177.8","","0.0","","177.8","","0","","16","E","56","E"
"2010-07","2010","07","26.7","","15.6","","21.2","","32.2","","9.5","","108.5","","0.0","","108.5","","0","","23","E","54","E"
"2010-08","2010","08","25.9","","12.4","","19.2","","32.0","","8.0","","109.6","","0.0","","109.6","","0","","23","B","39","B"
"2010-09","2010","09","22.0","","10.8","","16.4","","34.1","","3.7","","95.2","","0.0","","95.2","","0","","25","E","65","E"
"2010-10","2010","10","14.6","","4.3","","9.5","","27.1","","-3.6","","136.4","","0.0","","136.4","","0","","26","E","69","E"
"2010-11","2010","11","8.5","","-0.1","","4.2","","20.0","","-6.9","","214.6","","16.4","","228.8","","0","","17","E","76","E"
"2010-12","2010","12","4.2","","-2.3","","1.0","","16.6","","-9.9","","114.1","","58.0","","161.7","","23","","15","E","119","E"
"2011-01","2011","01","-0.8","","-8.2","","-4.5","","6.3","","-18.5","","23.0","","92.6","","88.7","","35","","23","E","85","E"
"2011-02","2011","02","0.1","","-10.7","","-5.3","","8.7","","-19.2","S","61.3","","89.0","","124.4","","39","","15","E","72","E"
